unit_a	unit_b	kmers_a	kmers_b	shared	union	jaccard_distance	containment
HAP2_chr08	HAP3_chr10	25079853	23486954	6276197	42290610	0.851594	0.267221
HAP2_chr08	HAP3_chr11	25079853	22884473	6176560	41787766	0.852192	0.269902
HAP2_chr08	HAP4_chr01	25079853	33447820	7941791	50585882	0.843004	0.316660
HAP2_chr08	HAP4_chr02	25079853	33497177	7925940	50651090	0.843519	0.316028
HAP2_chr08	HAP4_chr03	25079853	26712570	6821526	44970897	0.848312	0.271992
HAP2_chr08	HAP4_chr04	25079853	28529521	6937067	46672307	0.851367	0.276599
HAP2_chr08	HAP4_chr05	25079853	27981533	6933216	46128170	0.849697	0.276446
HAP2_chr08	HAP4_chr06	25079853	26898629	6869061	45109421	0.847724	0.273888
HAP2_chr08	HAP4_chr07	25079853	25884630	6612058	44352425	0.850920	0.263640
HAP2_chr08	HAP4_chr08	25079853	24051497	16376475	32754875	0.500029	0.680892
HAP2_chr08	HAP4_chr09	25079853	24737561	6363947	43453467	0.853546	0.257258
HAP2_chr08	HAP4_chr10	25079853	22658244	6065758	41672339	0.854442	0.267706
HAP2_chr08	HAP4_chr11	25079853	23110457	6160779	42029531	0.853418	0.266580
HAP2_chr09	HAP2_chr10	24512195	22906993	5844283	41574905	0.859428	0.255131
HAP2_chr09	HAP2_chr11	24512195	23719169	6074139	42157225	0.855917	0.256086
HAP2_chr09	HAP3_chr01	24512195	33658636	7637834	50532997	0.848855	0.311593
HAP2_chr09	HAP3_chr02	24512195	33170979	7554804	50128370	0.849291	0.308206
HAP2_chr09	HAP3_chr03	24512195	26547863	6558712	44501346	0.852618	0.267569
HAP2_chr09	HAP3_chr04	24512195	28330687	6656086	46186796	0.855888	0.271542
HAP2_chr09	HAP3_chr05	24512195	27691526	6626412	45577309	0.854612	0.270331
HAP2_chr09	HAP3_chr06	24512195	25609482	6359407	43762270	0.854683	0.259438
HAP2_chr09	HAP3_chr07	24512195	26380859	6460144	44432910	0.854609	0.263548
HAP2_chr09	HAP3_chr08	24512195	25966901	6535236	43943860	0.851282	0.266612
HAP2_chr09	HAP3_chr09	24512195	25253452	17571960	32193687	0.454180	0.716866
HAP2_chr09	HAP3_chr10	24512195	23486954	6043529	41955620	0.855954	0.257314
HAP2_chr09	HAP3_chr11	24512195	22884473	5932204	41464464	0.856933	0.259224
HAP2_chr09	HAP4_chr01	24512195	33447820	7591262	50368753	0.849286	0.309693
HAP2_chr09	HAP4_chr02	24512195	33497177	7605776	50403596	0.849103	0.310285
HAP2_chr09	HAP4_chr03	24512195	26712570	6571008	44653757	0.852845	0.268071
HAP2_chr09	HAP4_chr04	24512195	28529521	6731073	46310643	0.854654	0.274601
HAP2_chr09	HAP4_chr05	24512195	27981533	6700413	45793315	0.853681	0.273350
HAP2_chr09	HAP4_chr06	24512195	26898629	6547481	44863343	0.854057	0.267111
HAP2_chr09	HAP4_chr07	24512195	25884630	6344830	44051995	0.855970	0.258844
HAP2_chr09	HAP4_chr08	24512195	24051497	6065880	42497812	0.857266	0.252204
HAP2_chr09	HAP4_chr09	24512195	24737561	17451671	31798085	0.451172	0.711959
HAP2_chr09	HAP4_chr10	24512195	22658244	5831457	41338982	0.858936	0.257366
HAP2_chr09	HAP4_chr11	24512195	23110457	5951643	41671009	0.857175	0.257530
HAP2_chr10	HAP2_chr11	22906993	23719169	5820491	40805671	0.857361	0.254092
HAP2_chr10	HAP3_chr01	22906993	33658636	7336672	49228957	0.850968	0.320281
HAP2_chr10	HAP3_chr02	22906993	33170979	7227168	48850804	0.852056	0.315501
HAP2_chr10	HAP3_chr03	22906993	26547863	6241736	43213120	0.855559	0.272482
HAP2_chr10	HAP3_chr04	22906993	28330687	6415369	44822311	0.856871	0.280062
HAP2_chr10	HAP3_chr05	22906993	27691526	6385588	44212931	0.855572	0.278762
HAP2_chr10	HAP3_chr06	22906993	25609482	6127510	42388965	0.855446	0.267495
HAP2_chr10	HAP3_chr07	22906993	26380859	6193240	43094612	0.856287	0.270365
HAP2_chr10	HAP3_chr08	22906993	25966901	6255262	42618632	0.853227	0.273072
HAP2_chr10	HAP3_chr09	22906993	25253452	5997964	42162481	0.857742	0.261840
HAP2_chr10	HAP3_chr10	22906993	23486954	15228624	31165323	0.511360	0.664802
HAP2_chr10	HAP3_chr11	22906993	22884473	5715515	40075951	0.857383	0.249755
HAP2_chr10	HAP4_chr01	22906993	33447820	7282460	49072353	0.851597	0.317914
HAP2_chr10	HAP4_chr02	22906993	33497177	7245887	49158283	0.852601	0.316318
HAP2_chr10	HAP4_chr03	22906993	26712570	6234979	43384584	0.856286	0.272187
HAP2_chr10	HAP4_chr04	22906993	28529521	6431856	45004658	0.857085	0.280781
HAP2_chr10	HAP4_chr05	22906993	27981533	6383672	44504854	0.856562	0.278678
HAP2_chr10	HAP4_chr06	22906993	26898629	6376206	43429416	0.853182	0.278352
HAP2_chr10	HAP4_chr07	22906993	25884630	6125748	42665875	0.856425	0.267418
HAP2_chr10	HAP4_chr08	22906993	24051497	5838523	41119967	0.858012	0.254880
HAP2_chr10	HAP4_chr09	22906993	24737561	5932290	41712264	0.857781	0.258973
HAP2_chr10	HAP4_chr10	22906993	22658244	15098074	30467163	0.504448	0.666339
HAP2_chr10	HAP4_chr11	22906993	23110457	5743686	40273764	0.857384	0.250739
HAP2_chr11	HAP3_chr01	23719169	33658636	7525495	49852310	0.849044	0.317275
HAP2_chr11	HAP3_chr02	23719169	33170979	7436562	49453586	0.849625	0.313525
HAP2_chr11	HAP3_chr03	23719169	26547863	6462558	43804474	0.852468	0.272461
HAP2_chr11	HAP3_chr04	23719169	28330687	6570976	45478880	0.855516	0.277032
HAP2_chr11	HAP3_chr05	23719169	27691526	6527974	44882721	0.854555	0.275219
HAP2_chr11	HAP3_chr06	23719169	25609482	6254048	43074603	0.854809	0.263671
HAP2_chr11	HAP3_chr07	23719169	26380859	6404871	43695157	0.853419	0.270029
HAP2_chr11	HAP3_chr08	23719169	25966901	6415836	43270234	0.851726	0.270492
HAP2_chr11	HAP3_chr09	23719169	25253452	6198417	42774204	0.855090	0.261325
HAP2_chr11	HAP3_chr10	23719169	23486954	5982910	41223213	0.854866	0.254733
HAP2_chr11	HAP3_chr11	23719169	22884473	14869347	31734295	0.531442	0.649757
HAP2_chr11	HAP4_chr01	23719169	33447820	7509366	49657623	0.848777	0.316595
HAP2_chr11	HAP4_chr02	23719169	33497177	7489912	49726434	0.849378	0.315775
HAP2_chr11	HAP4_chr03	23719169	26712570	6471599	43960140	0.852785	0.272843
HAP2_chr11	HAP4_chr04	23719169	28529521	6619717	45628973	0.854923	0.279087
HAP2_chr11	HAP4_chr05	23719169	27981533	6649111	45051591	0.852411	0.280326
HAP2_chr11	HAP4_chr06	23719169	26898629	6508381	44109417	0.852449	0.274393
HAP2_chr11	HAP4_chr07	23719169	25884630	6273231	43330568	0.855224	0.264479
HAP2_chr11	HAP4_chr08	23719169	24051497	5985829	41784837	0.856746	0.252363
HAP2_chr11	HAP4_chr09	23719169	24737561	6127289	42329441	0.855248	0.258326
HAP2_chr11	HAP4_chr10	23719169	22658244	5796364	40581049	0.857166	0.255817
HAP2_chr11	HAP4_chr11	23719169	23110457	14519242	32310384	0.550632	0.628254
HAP3_chr01	HAP3_chr02	33658636	33170979	9551311	57278304	0.833247	0.287942
HAP3_chr01	HAP3_chr03	33658636	26547863	8211120	51995379	0.842080	0.309295
HAP3_chr01	HAP3_chr04	33658636	28330687	8396903	53592420	0.843319	0.296389
HAP3_chr01	HAP3_chr05	33658636	27691526	8346544	53003618	0.842529	0.301411
HAP3_chr01	HAP3_chr06	33658636	25609482	7930788	51337330	0.845516	0.309682
HAP3_chr01	HAP3_chr07	33658636	26380859	8153863	51885632	0.842849	0.309083
HAP3_chr01	HAP3_chr08	33658636	25966901	8171885	51453652	0.841180	0.314704
HAP3_chr01	HAP3_chr09	33658636	25253452	7799068	51113020	0.847415	0.308832
HAP3_chr01	HAP3_chr10	33658636	23486954	7508243	49637347	0.848738	0.319677
HAP3_chr01	HAP3_chr11	33658636	22884473	7375624	49167485	0.849990	0.322298
HAP3_chr01	HAP4_chr01	33658636	33447820	23825216	43281240	0.449526	0.712310
HAP3_chr01	HAP4_chr02	33658636	33497177	9641438	57514375	0.832365	0.287828
HAP3_chr01	HAP4_chr03	33658636	26712570	8265353	52105853	0.841374	0.309418
HAP3_chr01	HAP4_chr04	33658636	28529521	8529762	53658395	0.841036	0.298980
HAP3_chr01	HAP4_chr05	33658636	27981533	8388497	53251672	0.842474	0.299787
HAP3_chr01	HAP4_chr06	33658636	26898629	8313197	52244068	0.840878	0.309057
HAP3_chr01	HAP4_chr07	33658636	25884630	7984952	51558314	0.845128	0.308482
HAP3_chr01	HAP4_chr08	33658636	24051497	7618164	50091969	0.847916	0.316744
HAP3_chr01	HAP4_chr09	33658636	24737561	7662311	50733886	0.848971	0.309744
HAP3_chr01	HAP4_chr10	33658636	22658244	7284983	49031897	0.851424	0.321516
HAP3_chr01	HAP4_chr11	33658636	23110457	7396903	49372190	0.850181	0.320067
HAP3_chr02	HAP3_chr03	33170979	26547863	8090036	51628806	0.843304	0.304734
HAP3_chr02	HAP3_chr04	33170979	28330687	8279051	53222615	0.844445	0.292229
HAP3_chr02	HAP3_chr05	33170979	27691526	8197287	52665218	0.844351	0.296021
HAP3_chr02	HAP3_chr06	33170979	25609482	7825817	50954644	0.846416	0.305583
HAP3_chr02	HAP3_chr07	33170979	26380859	7989500	51562338	0.845052	0.302852
HAP3_chr02	HAP3_chr08	33170979	25966901	7968890	51168990	0.844263	0.306886
HAP3_chr02	HAP3_chr09	33170979	25253452	7705790	50718641	0.848068	0.305138
HAP3_chr02	HAP3_chr10	33170979	23486954	7401243	49256690	0.849741	0.315121
HAP3_chr02	HAP3_chr11	33170979	22884473	7250731	48804721	0.851434	0.316841
HAP3_chr02	HAP4_chr01	33170979	33447820	9496909	57121890	0.833743	0.286302
HAP3_chr02	HAP4_chr02	33170979	33497177	23921837	42746319	0.440377	0.721168
HAP3_chr02	HAP4_chr03	33170979	26712570	8114888	51768661	0.843247	0.303785
HAP3_chr02	HAP4_chr04	33170979	28529521	8353244	53347256	0.843418	0.292793
HAP3_chr02	HAP4_chr05	33170979	27981533	8323578	52828934	0.842443	0.297467
HAP3_chr02	HAP4_chr06	33170979	26898629	8109735	51959873	0.843923	0.301493
HAP3_chr02	HAP4_chr07	33170979	25884630	7844406	51211203	0.846822	0.303053
HAP3_chr02	HAP4_chr08	33170979	24051497	7447742	49774734	0.850371	0.309658
HAP3_chr02	HAP4_chr09	33170979	24737561	7564535	50344005	0.849743	0.305791
HAP3_chr02	HAP4_chr10	33170979	22658244	7124057	48705166	0.853731	0.314413
HAP3_chr02	HAP4_chr11	33170979	23110457	7223679	49057757	0.852752	0.312572
HAP3_chr03	HAP3_chr04	26547863	28330687	7162482	47716068	0.849894	0.269795
HAP3_chr03	HAP3_chr05	26547863	27691526	7094730	47144659	0.849511	0.267243
HAP3_chr03	HAP3_chr06	26547863	25609482	6788111	45369234	0.850381	0.265062
HAP3_chr03	HAP3_chr07	26547863	26380859	6989844	45938878	0.847845	0.264959
HAP3_chr03	HAP3_chr08	26547863	25966901	7023887	45490877	0.845598	0.270494
HAP3_chr03	HAP3_chr09	26547863	25253452	6702076	45099239	0.851393	0.265392
HAP3_chr03	HAP3_chr10	26547863	23486954	6403293	43631524	0.853242	0.272632
HAP3_chr03	HAP3_chr11	26547863	22884473	6288979	43143357	0.854231	0.274814
HAP3_chr03	HAP4_chr01	26547863	33447820	8104890	51890793	0.843809	0.305293
HAP3_chr03	HAP4_chr02	26547863	33497177	8152822	51892218	0.842889	0.307099
HAP3_chr03	HAP4_chr03	26547863	26712570	17899222	35361211	0.493818	0.674225
HAP3_chr03	HAP4_chr04	26547863	28529521	7193589	47883795	0.849770	0.270967
HAP3_chr03	HAP4_chr05	26547863	27981533	7148187	47381209	0.849135	0.269257
HAP3_chr03	HAP4_chr06	26547863	26898629	7080174	46366318	0.847299	0.266695
HAP3_chr03	HAP4_chr07	26547863	25884630	6817342	45615151	0.850547	0.263374
HAP3_chr03	HAP4_chr08	26547863	24051497	6519333	44080027	0.852102	0.271057
HAP3_chr03	HAP4_chr09	26547863	24737561	6569710	44715714	0.853078	0.265576
HAP3_chr03	HAP4_chr10	26547863	22658244	6185660	43020447	0.856216	0.272998
HAP3_chr03	HAP4_chr11	26547863	23110457	6342216	43316104	0.853583	0.274431
HAP3_chr04	HAP3_chr05	28330687	27691526	7264861	48757352	0.851000	0.262350
HAP3_chr04	HAP3_chr06	28330687	25609482	6961713	46978456	0.851811	0.271841
HAP3_chr04	HAP3_chr07	28330687	26380859	7079644	47631902	0.851368	0.268363
HAP3_chr04	HAP3_chr08	28330687	25966901	7050059	47247529	0.850785	0.271502
HAP3_chr04	HAP3_chr09	28330687	25253452	6820686	46763453	0.854145	0.270089
HAP3_chr04	HAP3_chr10	28330687	23486954	6579590	45238051	0.854556	0.280138
HAP3_chr04	HAP3_chr11	28330687	22884473	6416738	44798422	0.856764	0.280397
HAP3_chr04	HAP4_chr01	28330687	33447820	8339452	53439055	0.843945	0.294361
HAP3_chr04	HAP4_chr02	28330687	33497177	8342863	53485001	0.844015	0.294481
HAP3_chr04	HAP4_chr03	28330687	26712570	7179329	47863928	0.850005	0.268762
HAP3_chr04	HAP4_chr04	28330687	28529521	20869436	35990772	0.420145	0.736637
HAP3_chr04	HAP4_chr05	28330687	27981533	7309774	49002446	0.850828	0.261236
HAP3_chr04	HAP4_chr06	28330687	26898629	7226843	48002473	0.849449	0.268670
HAP3_chr04	HAP4_chr07	28330687	25884630	6997592	47217725	0.851802	0.270338
HAP3_chr04	HAP4_chr08	28330687	24051497	6663780	45718404	0.854243	0.277063
HAP3_chr04	HAP4_chr09	28330687	24737561	6740178	46328070	0.854512	0.272467
HAP3_chr04	HAP4_chr10	28330687	22658244	6340468	44648463	0.857991	0.279831
HAP3_chr04	HAP4_chr11	28330687	23110457	6429534	45011610	0.857158	0.278209
HAP3_chr05	HAP3_chr06	27691526	25609482	6885937	46415071	0.851644	0.268882
HAP3_chr05	HAP3_chr07	27691526	26380859	7051616	47020769	0.850032	0.267300
HAP3_chr05	HAP3_chr08	27691526	25966901	7045065	46613362	0.848862	0.271309
HAP3_chr05	HAP3_chr09	27691526	25253452	6821211	46123767	0.852111	0.270110
HAP3_chr05	HAP3_chr10	27691526	23486954	6577660	44600820	0.852522	0.280056
HAP3_chr05	HAP3_chr11	27691526	22884473	6401301	44174698	0.855091	0.279722
HAP3_chr05	HAP4_chr01	27691526	33447820	8291874	52847472	0.843098	0.299437
HAP3_chr05	HAP4_chr02	27691526	33497177	8240195	52948508	0.844373	0.297571
HAP3_chr05	HAP4_chr03	27691526	26712570	7096466	47307630	0.849993	0.265660
HAP3_chr05	HAP4_chr04	27691526	28529521	7323800	48897247	0.850221	0.264478
HAP3_chr05	HAP4_chr05	27691526	27981533	19643113	36029946	0.454811	0.709355
HAP3_chr05	HAP4_chr06	27691526	26898629	7153859	47436296	0.849190	0.265956
HAP3_chr05	HAP4_chr07	27691526	25884630	6945405	46630751	0.851055	0.268322
HAP3_chr05	HAP4_chr08	27691526	24051497	6638006	45105017	0.852832	0.275991
HAP3_chr05	HAP4_chr09	27691526	24737561	6700115	45728972	0.853482	0.270848
HAP3_chr05	HAP4_chr10	27691526	22658244	6335054	44014716	0.856070	0.279592
HAP3_chr05	HAP4_chr11	27691526	23110457	6387888	44414095	0.856174	0.276407
HAP3_chr06	HAP3_chr07	25609482	26380859	6753619	45236722	0.850705	0.263716
HAP3_chr06	HAP3_chr08	25609482	25966901	6743363	44833020	0.849589	0.263315
HAP3_chr06	HAP3_chr09	25609482	25253452	6477139	44385795	0.854072	0.256485
HAP3_chr06	HAP3_chr10	25609482	23486954	6248502	42847934	0.854170	0.266041
HAP3_chr06	HAP3_chr11	25609482	22884473	6108766	42385189	0.855875	0.266939
HAP3_chr06	HAP4_chr01	25609482	33447820	7865086	51192216	0.846362	0.307116
HAP3_chr06	HAP4_chr02	25609482	33497177	7898734	51207925	0.845752	0.308430
HAP3_chr06	HAP4_chr03	25609482	26712570	6831917	45490135	0.849815	0.266773
HAP3_chr06	HAP4_chr04	25609482	28529521	6993779	47145224	0.851655	0.273093
HAP3_chr06	HAP4_chr05	25609482	27981533	6929899	46661116	0.851484	0.270599
HAP3_chr06	HAP4_chr06	25609482	26898629	17664620	34843491	0.493030	0.689769
HAP3_chr06	HAP4_chr07	25609482	25884630	6619339	44874773	0.852493	0.258472
HAP3_chr06	HAP4_chr08	25609482	24051497	6295664	43365315	0.854823	0.261758
HAP3_chr06	HAP4_chr09	25609482	24737561	6399812	43947231	0.854375	0.258708
HAP3_chr06	HAP4_chr10	25609482	22658244	6070937	42196789	0.856128	0.267935
HAP3_chr06	HAP4_chr11	25609482	23110457	6155616	42564323	0.855381	0.266356
HAP3_chr07	HAP3_chr08	26380859	25966901	6899698	45448062	0.848185	0.265711
HAP3_chr07	HAP3_chr09	26380859	25253452	6608540	45025771	0.853228	0.261689
HAP3_chr07	HAP3_chr10	26380859	23486954	6457187	43410626	0.851253	0.274927
HAP3_chr07	HAP3_chr11	26380859	22884473	6217980	43047352	0.855555	0.271712
HAP3_chr07	HAP4_chr01	26380859	33447820	8057717	51770962	0.844358	0.305438
HAP3_chr07	HAP4_chr02	26380859	33497177	8093391	51784645	0.843711	0.306790
HAP3_chr07	HAP4_chr03	26380859	26712570	6990172	46103257	0.848380	0.264971
HAP3_chr07	HAP4_chr04	26380859	28529521	7166731	47743649	0.849891	0.271664
HAP3_chr07	HAP4_chr05	26380859	27981533	7116944	47245448	0.849362	0.269777
HAP3_chr07	HAP4_chr06	26380859	26898629	7006315	46273173	0.848588	0.265583
HAP3_chr07	HAP4_chr07	26380859	25884630	17433022	34832467	0.499518	0.673489
HAP3_chr07	HAP4_chr08	26380859	24051497	6483231	43949125	0.852483	0.269556
HAP3_chr07	HAP4_chr09	26380859	24737561	6514988	44603432	0.853935	0.263364
HAP3_chr07	HAP4_chr10	26380859	22658244	6157333	42881770	0.856411	0.271748
HAP3_chr07	HAP4_chr11	26380859	23110457	6273429	43217887	0.854842	0.271454
HAP3_chr08	HAP3_chr09	25966901	25253452	6674621	44545732	0.850163	0.264305
HAP3_chr08	HAP3_chr10	25966901	23486954	6428167	43025688	0.850597	0.273691
HAP3_chr08	HAP3_chr11	25966901	22884473	6294452	42556922	0.852093	0.275053
HAP3_chr08	HAP4_chr01	25966901	33447820	8105064	51309657	0.842036	0.312131
HAP3_chr08	HAP4_chr02	25966901	33497177	8064734	51399344	0.843097	0.310577
HAP3_chr08	HAP4_chr03	25966901	26712570	6948773	45730698	0.848050	0.267601
HAP3_chr08	HAP4_chr04	25966901	28529521	7136787	47359635	0.849307	0.274842
HAP3_chr08	HAP4_chr05	25966901	27981533	7105333	46843101	0.848316	0.273630
HAP3_chr08	HAP4_chr06	25966901	26898629	7040929	45824601	0.846350	0.271150
HAP3_chr08	HAP4_chr07	25966901	25884630	6748501	45103030	0.850376	0.260715
HAP3_chr08	HAP4_chr08	25966901	24051497	16293258	33725140	0.516881	0.677432
HAP3_chr08	HAP4_chr09	25966901	24737561	6594540	44109922	0.850498	0.266580
HAP3_chr08	HAP4_chr10	25966901	22658244	6235465	42389680	0.852901	0.275196
HAP3_chr08	HAP4_chr11	25966901	23110457	6287577	42789781	0.853059	0.272066
HAP3_chr09	HAP3_chr10	25253452	23486954	6187158	42553248	0.854602	0.263430
HAP3_chr09	HAP3_chr11	25253452	22884473	6055907	42082018	0.856093	0.264630
HAP3_chr09	HAP4_chr01	25253452	33447820	7782263	50919009	0.847164	0.308166
HAP3_chr09	HAP4_chr02	25253452	33497177	7749722	51000907	0.848047	0.306878
HAP3_chr09	HAP4_chr03	25253452	26712570	6759727	45206295	0.850469	0.267675
HAP3_chr09	HAP4_chr04	25253452	28529521	6849458	46933515	0.854060	0.271229
HAP3_chr09	HAP4_chr05	25253452	27981533	6843950	46391035	0.852473	0.271010
HAP3_chr09	HAP4_chr06	25253452	26898629	6721024	45431057	0.852061	0.266143
HAP3_chr09	HAP4_chr07	25253452	25884630	6483212	44654870	0.854815	0.256726
HAP3_chr09	HAP4_chr08	25253452	24051497	6235577	43069372	0.855220	0.259259
HAP3_chr09	HAP4_chr09	25253452	24737561	17716032	32274981	0.451091	0.716159
HAP3_chr09	HAP4_chr10	25253452	22658244	5931175	41980521	0.858716	0.261767
HAP3_chr09	HAP4_chr11	25253452	23110457	6018351	42345558	0.857875	0.260417
HAP3_chr10	HAP3_chr11	23486954	22884473	5842866	40528561	0.855833	0.255320
HAP3_chr10	HAP4_chr01	23486954	33447820	7555880	49378894	0.846982	0.321705
HAP3_chr10	HAP4_chr02	23486954	33497177	7501809	49482322	0.848394	0.319403
HAP3_chr10	HAP4_chr03	23486954	26712570	6461104	43738420	0.852279	0.275093
HAP3_chr10	HAP4_chr04	23486954	28529521	6609893	45406582	0.854429	0.281428
HAP3_chr10	HAP4_chr05	23486954	27981533	6621880	44846607	0.852344	0.281939
HAP3_chr10	HAP4_chr06	23486954	26898629	6612174	43773409	0.848945	0.281525
HAP3_chr10	HAP4_chr07	23486954	25884630	6263445	43108139	0.854704	0.266678
HAP3_chr10	HAP4_chr08	23486954	24051497	6034911	41503540	0.854593	0.256947
HAP3_chr10	HAP4_chr09	23486954	24737561	6063762	42160753	0.856175	0.258176
HAP3_chr10	HAP4_chr10	23486954	22658244	14796213	31348985	0.528016	0.653017
HAP3_chr10	HAP4_chr11	23486954	23110457	5893260	40704151	0.855217	0.255004
HAP3_chr11	HAP4_chr01	22884473	33447820	7352506	48979787	0.849887	0.321288
HAP3_chr11	HAP4_chr02	22884473	33497177	7292979	49088671	0.851433	0.318687
HAP3_chr11	HAP4_chr03	22884473	26712570	6342631	43254412	0.853365	0.277159
HAP3_chr11	HAP4_chr04	22884473	28529521	6486079	44927915	0.855634	0.283427
HAP3_chr11	HAP4_chr05	22884473	27981533	6468793	44397213	0.854297	0.282672
HAP3_chr11	HAP4_chr06	22884473	26898629	6347159	43435943	0.853873	0.277357
HAP3_chr11	HAP4_chr07	22884473	25884630	6165257	42603846	0.855289	0.269408
HAP3_chr11	HAP4_chr08	22884473	24051497	5903286	41032684	0.856132	0.257960
HAP3_chr11	HAP4_chr09	22884473	24737561	5957541	41664493	0.857012	0.260331
HAP3_chr11	HAP4_chr10	22884473	22658244	5696636	39846081	0.857034	0.251416
HAP3_chr11	HAP4_chr11	22884473	23110457	14861914	31133016	0.522632	0.649432
HAP4_chr01	HAP4_chr02	33447820	33497177	9614987	57330010	0.832287	0.287462
HAP4_chr01	HAP4_chr03	33447820	26712570	8266529	51893861	0.840703	0.309462
HAP4_chr01	HAP4_chr04	33447820	28529521	8411957	53565384	0.842959	0.294851
HAP4_chr01	HAP4_chr05	33447820	27981533	8346411	53082942	0.842767	0.298283
HAP4_chr01	HAP4_chr06	33447820	26898629	8187888	52158561	0.843019	0.304398
HAP4_chr01	HAP4_chr07	33447820	25884630	7929168	51403282	0.845746	0.306327
HAP4_chr01	HAP4_chr08	33447820	24051497	7593937	49905380	0.847833	0.315737
HAP4_chr01	HAP4_chr09	33447820	24737561	7649349	50536032	0.848636	0.309220
HAP4_chr01	HAP4_chr10	33447820	22658244	7237176	48868888	0.851906	0.319406
HAP4_chr01	HAP4_chr11	33447820	23110457	7348679	49209598	0.850666	0.317981
HAP4_chr02	HAP4_chr03	33497177	26712570	8227787	51981960	0.841718	0.308012
HAP4_chr02	HAP4_chr04	33497177	28529521	8457836	53568862	0.842113	0.296459
HAP4_chr02	HAP4_chr05	33497177	27981533	8368319	53110391	0.842435	0.299066
HAP4_chr02	HAP4_chr06	33497177	26898629	8191345	52204461	0.843091	0.304526
HAP4_chr02	HAP4_chr07	33497177	25884630	7908246	51473561	0.846363	0.305519
HAP4_chr02	HAP4_chr08	33497177	24051497	7552759	49995915	0.848932	0.314024
HAP4_chr02	HAP4_chr09	33497177	24737561	7637619	50597119	0.849050	0.308746
HAP4_chr02	HAP4_chr10	33497177	22658244	7229091	48926330	0.852245	0.319049
HAP4_chr02	HAP4_chr11	33497177	23110457	7254585	49353049	0.853006	0.313909
HAP4_chr03	HAP4_chr04	26712570	28529521	7221834	48020257	0.849609	0.270353
HAP4_chr03	HAP4_chr05	26712570	27981533	7207810	47486293	0.848213	0.269828
HAP4_chr03	HAP4_chr06	26712570	26898629	7075410	46535789	0.847958	0.264872
HAP4_chr03	HAP4_chr07	26712570	25884630	6825143	45772057	0.850888	0.263676
HAP4_chr03	HAP4_chr08	26712570	24051497	6531809	44232258	0.852329	0.271576
HAP4_chr03	HAP4_chr09	26712570	24737561	6611018	44839113	0.852561	0.267246
HAP4_chr03	HAP4_chr10	26712570	22658244	6213713	43157101	0.856021	0.274236
HAP4_chr03	HAP4_chr11	26712570	23110457	6353946	43469081	0.853828	0.274938
HAP4_chr04	HAP4_chr05	28529521	27981533	7403085	49107969	0.849249	0.264570
HAP4_chr04	HAP4_chr06	28529521	26898629	7301737	48126413	0.848280	0.271454
HAP4_chr04	HAP4_chr07	28529521	25884630	7033245	47380906	0.851560	0.271715
HAP4_chr04	HAP4_chr08	28529521	24051497	6683915	45897103	0.854372	0.277900
HAP4_chr04	HAP4_chr09	28529521	24737561	6814924	46452158	0.853292	0.275489
HAP4_chr04	HAP4_chr10	28529521	22658244	6383240	44804525	0.857531	0.281718
HAP4_chr04	HAP4_chr11	28529521	23110457	6488317	45151661	0.856299	0.280752
HAP4_chr05	HAP4_chr06	27981533	26898629	7227366	47652796	0.848333	0.268689
HAP4_chr05	HAP4_chr07	27981533	25884630	7007908	46858255	0.850445	0.270736
HAP4_chr05	HAP4_chr08	27981533	24051497	6633801	45399229	0.853879	0.275817
HAP4_chr05	HAP4_chr09	27981533	24737561	6728855	45990239	0.853689	0.272010
HAP4_chr05	HAP4_chr10	27981533	22658244	6337348	44302429	0.856953	0.279693
HAP4_chr05	HAP4_chr11	27981533	23110457	6448318	44643672	0.855560	0.279022
HAP4_chr06	HAP4_chr07	26898629	25884630	6898261	45884998	0.849662	0.266500
HAP4_chr06	HAP4_chr08	26898629	24051497	6549468	44400658	0.852492	0.272310
HAP4_chr06	HAP4_chr09	26898629	24737561	6644229	44991961	0.852324	0.268589
HAP4_chr06	HAP4_chr10	26898629	22658244	6338541	43218332	0.853337	0.279745
HAP4_chr06	HAP4_chr11	26898629	23110457	6381489	43627597	0.853728	0.276130
HAP4_chr07	HAP4_chr08	25884630	24051497	6328895	43607232	0.854866	0.263139
HAP4_chr07	HAP4_chr09	25884630	24737561	6404390	44217801	0.855163	0.258893
HAP4_chr07	HAP4_chr10	25884630	22658244	6060225	42482649	0.857348	0.267462
HAP4_chr07	HAP4_chr11	25884630	23110457	6179980	42815107	0.855659	0.267411
HAP4_chr08	HAP4_chr09	24051497	24737561	6135604	42653454	0.856152	0.255103
HAP4_chr08	HAP4_chr10	24051497	22658244	5822453	40887288	0.857597	0.256968
HAP4_chr08	HAP4_chr11	24051497	23110457	5902795	41259159	0.856934	0.255417
HAP4_chr09	HAP4_chr10	24737561	22658244	5840772	41555033	0.859445	0.257777
HAP4_chr09	HAP4_chr11	24737561	23110457	5939648	41908370	0.858271	0.257011
HAP4_chr10	HAP4_chr11	22658244	23110457	5716730	40051971	0.857267	0.252302
